observation.state,action,episode_index,frame_index,timestamp,next.done,index,task_index,data_file
"[-8.9107832e-04 -9.5910132e-01  1.1609570e+00 -3.6364172e-03
 -2.9803345e-01  4.6603335e-03  1.6027916e-02 -6.3810847e-04
 -9.6156108e-01  1.1652893e+00 -3.7884805e-03 -3.0082628e-01
  1.1793877e-02  1.7378608e-02]","[-0.01227185 -0.9526021   1.1596895  -0.00460194 -0.29912627  0.00460194
  0.2011479  -0.0076699  -0.9679419   1.1734953  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,1,0.02,False,18801,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00223712 -0.9578916   1.1622466  -0.00647303 -0.2948344   0.00538291
  0.03886147 -0.00150795 -0.96316713  1.171601   -0.00584069 -0.29935437
  0.01465139  0.04221566]","[-0.01073787 -0.9510681   1.1596895  -0.00460194 -0.30066025  0.00306796
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,2,0.04,False,18802,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00339905 -0.9566554   1.1630895  -0.00745005 -0.2928287   0.00283941
  0.05983039 -0.00230428 -0.96409327  1.1748759  -0.00714542 -0.29703835
  0.01191462  0.06501105]","[-0.01227185 -0.9526021   1.1581556  -0.00460194 -0.30066025  0.00153398
  0.2011479  -0.00920388 -0.9664079   1.1734953  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,3,0.06,False,18803,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-4.4876956e-03 -9.5576423e-01  1.1630088e+00 -7.8581320e-03
 -2.9173252e-01  1.1372037e-03  7.8244545e-02 -3.1282629e-03
 -9.6470010e-01  1.1764020e+00 -8.0795260e-03 -2.9599774e-01
  1.1779820e-02  8.5084684e-02]","[-0.01073787 -0.9526021   1.1581556  -0.00460194 -0.3037282   0.00153398
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00306796 -0.3037282
  0.01227185  0.21946152]",47,4,0.08,False,18804,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00536613 -0.95515907  1.1625808  -0.00781463 -0.29232055  0.00127712
  0.09422281 -0.00378186 -0.9651636   1.176637   -0.00742056 -0.29519117
  0.01224719  0.10257474]","[-0.01073787 -0.9510681   1.1581556  -0.00460194 -0.3037282   0.00153398
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00306796 -0.30526218
  0.01227185  0.21946152]",47,5,0.1,False,18805,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00607332 -0.9545017   1.162228   -0.00749805 -0.29351982  0.00163157
  0.10813019 -0.00429556 -0.9655296   1.1763169  -0.00628832 -0.2952707
  0.01235524  0.1177258 ]","[-0.01227185 -0.9510681   1.1581556  -0.00460194 -0.3037282   0.00153398
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00460194 -0.3037282
  0.01227185  0.21946152]",47,6,0.12,False,18806,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00680871 -0.9538819   1.1620312  -0.00733157 -0.29435048  0.00158608
  0.12026706 -0.00473728 -0.9658238   1.1760015  -0.00628843 -0.29540056
  0.01241206  0.13082132]","[-0.01227185 -0.9510681   1.1581556  -0.00460194 -0.3037282   0.00153398
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,7,0.14,False,18807,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00751164 -0.95337987  1.1619548  -0.00730627 -0.29477003  0.00151683
  0.13080058 -0.00511993 -0.9660551   1.1758391  -0.00687571 -0.2957536
  0.0122899   0.14225785]","[-0.01227185 -0.9510681   1.1581556  -0.00460194 -0.30526218  0.00153398
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,8,0.16,False,18808,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00813061 -0.9529813   1.161951   -0.00732565 -0.29535332  0.00152811
  0.13995509 -0.0054519  -0.96623725  1.1757722  -0.00731405 -0.2961659
  0.012221    0.1522565 ]","[-0.01073787 -0.9510681   1.1596895  -0.00460194 -0.3037282   0.
  0.2011479  -0.0076699  -0.9664079   1.1719613  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,9,0.18,False,18809,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-8.5429642e-03 -9.5267326e-01  1.1624098e+00 -7.0876535e-03
 -2.9567447e-01  9.7167904e-05  1.4788677e-01 -5.7404479e-03
 -9.6638042e-01  1.1757501e+00 -7.4687083e-03 -2.9641107e-01
  1.2247106e-02  1.6097081e-01]","[-0.01073787 -0.9510681   1.1596895  -0.00460194 -0.3037282  -0.00153398
  0.2011479  -0.00920388 -0.9664079   1.1719613  -0.00460194 -0.30526218
  0.01227185  0.21946152]",47,10,0.2,False,18810,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.00883804 -0.9524282   1.1629709  -0.00714806 -0.29546973 -0.00171919
  0.15479903 -0.00611832 -0.9664926   1.175748   -0.00751432 -0.29652342
  0.01227504  0.16859134]","[-0.01227185 -0.9510681   1.1596895  -0.00460194 -0.30526218  0.
  0.2011479  -0.00920388 -0.9664079   1.1734953  -0.00306796 -0.30526218
  0.01380583  0.21946152]",47,11,0.22,False,18811,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-9.2135929e-03 -9.5223123e-01  1.1633246e+00 -7.7145728e-03
 -2.9558700e-01 -3.9007902e-04  1.6088466e-01 -6.5104761e-03
 -9.6658379e-01  1.1762197e+00 -6.9655301e-03 -2.9674810e-01
  1.3621457e-02  1.7522691e-01]","[-0.01073787 -0.9510681   1.1596895  -0.00460194 -0.30526218 -0.00153398
  0.2011479  -0.0076699  -0.96487397  1.1719613  -0.00306796 -0.30526218
  0.01380583  0.21946152]",47,12,0.24,False,18812,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-9.4756149e-03 -9.5207709e-01  1.1634741e+00 -7.3938915e-03
 -2.9590636e-01 -1.0964194e-03  1.6617922e-01 -6.7331004e-03
 -9.6644652e-01  1.1763105e+00 -6.0326043e-03 -2.9657623e-01
  1.4137808e-02  1.8089825e-01]","[-0.01073787 -0.9510681   1.1612235  -0.00460194 -0.30526218  0.
  0.2011479  -0.00920388 -0.96334     1.1719613  -0.00460194 -0.30526218
  0.01380583  0.22031654]",47,13,0.26,False,18813,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-9.6481470e-03 -9.5196104e-01  1.1639770e+00 -7.4433126e-03
 -2.9635537e-01 -3.8186761e-04  1.7072764e-01 -6.9919173e-03
 -9.6602672e-01  1.1760788e+00 -6.2618144e-03 -2.9651183e-01
  1.3941731e-02  1.8587080e-01]","[-0.01227185 -0.9510681   1.1612235  -0.00460194 -0.30679616  0.
  0.2011479  -0.0076699  -0.960272    1.1704273  -0.00306796 -0.30526218
  0.01533981  0.22031654]",47,14,0.28,False,18814,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-9.9176923e-03 -9.5186692e-01  1.1645457e+00 -7.4422793e-03
 -2.9690877e-01  2.7271538e-04  1.7477217e-01 -7.1451282e-03
 -9.6516538e-01  1.1754148e+00 -6.5335310e-03 -2.9644364e-01
  1.5116956e-02  1.9025990e-01]","[-0.01227185 -0.9510681   1.1612235  -0.00460194 -0.30679616  0.
  0.2011479  -0.0076699  -0.9526021   1.1688933  -0.00460194 -0.30526218
  0.01533981  0.22031654]",47,15,0.3,False,18815,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.0215536e-02 -9.5179188e-01  1.1648676e+00 -7.3787994e-03
 -2.9736924e-01  2.6704189e-05  1.7825812e-01 -7.2213216e-03
 -9.6323854e-01  1.1742600e+00 -6.7339269e-03 -2.9653704e-01
  1.5680661e-02  1.9408530e-01]","[-0.01073787 -0.9495341   1.1627575  -0.00460194 -0.30679616  0.
  0.2011479  -0.00920388 -0.94339824  1.1673595  -0.00460194 -0.3037282
  0.01533981  0.22031654]",47,16,0.32,False,18816,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.0355488e-02 -9.5153421e-01  1.1654567e+00 -7.3015620e-03
 -2.9788807e-01 -6.2404994e-05  1.8122309e-01 -7.4073947e-03
 -9.5993233e-01  1.1728173e+00 -7.1876529e-03 -2.9633439e-01
  1.5353126e-02  1.9747408e-01]","[-0.01073787 -0.9495341   1.1627575  -0.00460194 -0.30679616  0.
  0.2011479  -0.0076699  -0.93112636  1.1642915  -0.00460194 -0.30219424
  0.01380583  0.22031654]",47,17,0.34,False,18817,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.04141189e-02 -9.51221168e-01  1.16605067e+00 -7.33513152e-03
 -2.98033595e-01  1.35917235e-05  1.83826029e-01 -7.50524271e-03
 -9.54974174e-01  1.17079759e+00 -7.33370055e-03 -2.95495778e-01
  1.38151990e-02  2.00382993e-01]","[-0.01073787 -0.94800013  1.1642915  -0.00460194 -0.30679616  0.
  0.2011479  -0.00920388 -0.91732055  1.1627575  -0.00460194 -0.3037282
  0.01380583  0.22031654]",47,18,0.36,False,18818,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.0457315e-02 -9.5075822e-01  1.1668499e+00 -7.3533687e-03
 -2.9820603e-01  4.3870837e-06  1.8611540e-01 -7.6609375e-03
 -9.4827700e-01  1.1686916e+00 -7.6084980e-03 -2.9533178e-01
  1.3489671e-02  2.0295936e-01]","[-0.01227185 -0.94800013  1.1642915  -0.00460194 -0.30679616  0.
  0.2011479  -0.0076699  -0.8989128   1.1596895  -0.00306796 -0.30219424
  0.01380583  0.22117355]",47,19,0.38,False,18819,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.0620815e-02 -9.5028085e-01  1.1675519e+00 -7.4677025e-03
 -2.9812539e-01 -2.3339139e-06  1.8815532e-01 -7.7231834e-03
 -9.2479843e-01  1.1658490e+00 -7.1552428e-03 -2.9763854e-01
  1.3715490e-02  2.0530754e-01]","[-0.01073787 -0.94493216  1.1642915  -0.00460194 -0.30679616  0.
  0.2011479  -0.0076699  -0.880505    1.1550876  -0.00460194 -0.30219424
  0.01380583  0.22117355]",47,20,0.4,False,18820,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.0700017e-02 -9.4948238e-01  1.1679168e+00 -7.4551152e-03
 -2.9805243e-01 -1.8572391e-05  1.8986553e-01 -7.7251210e-03
 -9.0532541e-01  1.1629167e+00 -6.7324950e-03 -2.9518315e-01
  1.3916226e-02  2.0728856e-01]","[-0.01073787 -0.94339824  1.1658255  -0.00460194 -0.30833015  0.
  0.2011479  -0.00920388 -0.8590293   1.1504856  -0.00460194 -0.30066025
  0.01380583  0.22117355]",47,21,0.42,False,18821,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-1.0712653e-02 -9.4843489e-01  1.1685363e+00 -7.3780539e-03
 -2.9862118e-01 -4.8888569e-06  1.9136055e-01 -7.8462325e-03
 -8.8509798e-01  1.1591090e+00 -7.0675439e-03 -2.9360095e-01
  1.3865208e-02  2.0905359e-01]","[-0.01073787 -0.94186425  1.1658255  -0.00460194 -0.30833015 -0.00153398
  0.2011479  -0.00920388 -0.8390875   1.1458837  -0.00460194 -0.29912627
  0.01380583  0.22117355]",47,22,0.44,False,18822,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01071688 -0.94726825  1.1691314  -0.00723255 -0.29908878 -0.00142173
  0.19267757 -0.00801424 -0.8645458   1.1547929  -0.00732943 -0.29204965
  0.01374329  0.21060587]","[-0.01073787 -0.94186425  1.1658255  -0.00460194 -0.31139812 -0.00306796
  0.2011479  -0.00920388 -0.8160778   1.1412817  -0.00460194 -0.30066025
  0.01380583  0.22203262]",47,23,0.46,False,18823,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01072002 -0.9462191   1.1694866  -0.00729765 -0.30007905 -0.00327041
  0.1938207  -0.00816715 -0.83986187  1.1501273  -0.00741722 -0.29218814
  0.01375827  0.21202485]","[-0.01227185 -0.9387963   1.1658255  -0.00460194 -0.3129321  -0.00306796
  0.2011479  -0.01227185 -0.7946021   1.1351458  -0.00306796 -0.30066025
  0.01380583  0.22203262]",47,24,0.48,False,18824,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01084926 -0.9449718   1.1696187  -0.00765496 -0.30164248 -0.00336652
  0.19487086 -0.00855567 -0.8191603   1.1451975  -0.00684912 -0.29104576
  0.01372692  0.21341325]","[-0.01227185 -0.9357283   1.1673595  -0.00460194 -0.31600004 -0.00306796
  0.2011479  -0.01687379 -0.77466035  1.1305438  -0.00153398 -0.30066025
  0.01380583  0.22203262]",47,25,0.5,False,18825,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01102518 -0.9433702   1.170113   -0.00761565 -0.3039481  -0.00303304
  0.19579051 -0.00940246 -0.80115753  1.1401163  -0.0056625  -0.29065767
  0.0137324   0.21470873]","[-0.01073787 -0.93266034  1.1673595  -0.00460194 -0.319068   -0.00306796
  0.2011479  -0.02454369 -0.75471854  1.1259419  -0.00153398 -0.30066025
  0.01380583  0.22203262]",47,26,0.52,False,18826,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01105948 -0.9414556   1.1706648  -0.00738982 -0.30650333 -0.00302943
  0.19651131 -0.01098181 -0.78040147  1.1350235  -0.00487911 -0.29158545
  0.01383596  0.21590543]","[-0.01227185 -0.93112636  1.1673595  -0.00460194 -0.32213598 -0.00306796
  0.2011479  -0.03681554 -0.7332428   1.122874    0.00153398 -0.30066025
  0.01533981  0.22203262]",47,27,0.54,False,18827,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01115332 -0.93949366  1.1709901  -0.0074001  -0.3091721  -0.00306385
  0.19719158 -0.01371519 -0.7576255   1.1306041  -0.00374712 -0.29240027
  0.01508855  0.2171975 ]","[-0.01073787 -0.9265244   1.1673595  -0.00460194 -0.3267379  -0.00306796
  0.2011479  -0.05215535 -0.71483505  1.12134     0.00460194 -0.30526218
  0.01533981  0.22203262]",47,28,0.56,False,18828,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01116433 -0.93719786  1.1711276  -0.00738357 -0.31251702 -0.0030855
  0.19773637 -0.01791674 -0.7411988   1.1276934  -0.00118485 -0.29275608
  0.01545671  0.21847662]","[-0.01227185 -0.9249904   1.1673595  -0.00460194 -0.32980588 -0.00306796
  0.2011479  -0.06596117 -0.69949526  1.12134     0.0076699  -0.30679616
  0.01533981  0.22203262]",47,29,0.58,False,18829,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01124356 -0.9348464   1.171163   -0.00744859 -0.316009   -0.00306738
  0.19826958 -0.02342112 -0.7283224   1.1260554   0.00203725 -0.29447472
  0.01524219  0.21947601]","[-0.01227185 -0.92345643  1.1673595  -0.00460194 -0.33133987 -0.00306796
  0.2011479  -0.079767   -0.68415546  1.12134     0.01073787 -0.30833015
  0.01533981  0.22203262]",47,30,0.6,False,18830,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01136953 -0.9326407   1.1711504  -0.0074607  -0.31894124 -0.00308044
  0.1987256  -0.03001234 -0.7122824   1.1251371   0.00528309 -0.29738787
  0.01526012  0.22025596]","[-0.01227185 -0.9219225   1.1673595  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.09203885 -0.6718836   1.122874    0.01380583 -0.3129321
  0.01380583  0.22203262]",47,31,0.62,False,18831,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01148605 -0.93057466  1.1711333  -0.00743031 -0.32125315 -0.00307817
  0.19910611 -0.03741791 -0.70054007  1.1254821   0.00890821 -0.29946178
  0.01388311  0.22077674]","[-0.01227185 -0.9203885   1.1673595  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.10124274 -0.65961176  1.122874    0.01380583 -0.319068
  0.01380583  0.22203262]",47,32,0.64,False,18832,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01158828 -0.92862123  1.1711268  -0.00740086 -0.32316723 -0.00307073
  0.19943112 -0.04571994 -0.6894938   1.1260351   0.01081432 -0.303188
  0.01361966  0.22103845]","[-0.01073787 -0.9203885   1.1673595  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.10891264 -0.64733994  1.12134     0.01380583 -0.32520393
  0.01380583  0.22203262]",47,33,0.66,False,18833,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01155048 -0.9269621   1.1711127  -0.00732108 -0.32399866 -0.00307411
  0.19966856 -0.05377088 -0.6766119   1.1258181   0.01168906 -0.30823484
  0.0139356   0.2209438 ]","[-0.01227185 -0.9203885   1.1688933  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.11504856 -0.63506806  1.12134     0.01380583 -0.3344078
  0.01380583  0.22289369]",47,34,0.68,False,18834,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.0115805  -0.9256419   1.1715958  -0.00733745 -0.3247418  -0.00306401
  0.19994381 -0.0614382  -0.66409314  1.1254097   0.01201365 -0.3145621
  0.01390467  0.2208565 ]","[-0.01073787 -0.9203885   1.1688933  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.11811652 -0.62279624  1.12134     0.01380583 -0.34361172
  0.01227185  0.22289369]",47,35,0.7,False,18835,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01153599 -0.9246013   1.1721568  -0.00732946 -0.32476813 -0.00307495
  0.20013198 -0.06863533 -0.65209156  1.1251365   0.01224454 -0.32231197
  0.01238425  0.22077392]","[-0.01227185 -0.9203885   1.1688933  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.12118448 -0.6089904   1.122874    0.01380583 -0.35434958
  0.0076699   0.22375672]",47,36,0.72,False,18836,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.0115669  -0.92378074  1.172495   -0.00743816 -0.32441545 -0.00306585
  0.20035501 -0.07530998 -0.63753504  1.1253598   0.01250714 -0.3320203
  0.00768399  0.2208069 ]","[-0.01227185 -0.9203885   1.1688933  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.12118448 -0.5936506   1.122874    0.01380583 -0.36508745
  0.00613592  0.22548851]",47,37,0.74,False,18837,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01165077 -0.92313534  1.1726471  -0.00748184 -0.324161   -0.00308445
  0.2005445  -0.08126298 -0.620951    1.125777    0.01216764 -0.34214246
  0.00535531  0.22089447]","[-0.01227185 -0.9203885   1.1704273  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.12118448 -0.5767768   1.12134     0.01380583 -0.37429133
  0.0076699   0.22810163]",47,38,0.76,False,18838,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01173062 -0.9226326   1.173161   -0.00740812 -0.32423905 -0.00308435
  0.20069325 -0.08645749 -0.60339457  1.1255866   0.01173186 -0.35169226
  0.00738147  0.22127692]","[-0.01227185 -0.9203885   1.1704273  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.12118448 -0.561437    1.12134     0.01380583 -0.38196123
  0.0076699   0.23249647]",47,39,0.78,False,18839,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01180106 -0.9222362   1.1737233  -0.0073822  -0.32418683 -0.00306242
  0.20081036 -0.09097776 -0.58901536  1.1252772   0.01217423 -0.36000437
  0.00814941  0.22214444]","[-0.01073787 -0.9203885   1.1719613  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.11965051 -0.5445632   1.119806    0.01380583 -0.38809714
  0.0076699   0.23963352]",47,40,0.8,False,18840,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01173553 -0.92192525  1.1745253  -0.00728484 -0.32466125 -0.00307431
  0.20086922 -0.09478313 -0.57170475  1.1243893   0.01248704 -0.36856908
  0.007714    0.22360505]","[-0.01073787 -0.9203885   1.1734953  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.12118448 -0.5261554   1.1182721   0.01380583 -0.39423308
  0.0076699   0.24966003]",47,41,0.82,False,18841,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01161459 -0.92168325  1.1756842  -0.00727261 -0.32524365 -0.00306208
  0.20094189 -0.09815678 -0.55158865  1.1230803   0.01228826 -0.37617236
  0.00762665  0.22612113]","[-0.01073787 -0.9203885   1.1750293  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.12118448 -0.50928164  1.1182721   0.01380583 -0.39730105
  0.0076699   0.26088226]",47,42,0.84,False,18842,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01150159 -0.9214934   1.1770722  -0.0073248  -0.32557502 -0.00306748
  0.2010264  -0.10114761 -0.53590626  1.1222799   0.01226217 -0.38107163
  0.00767194  0.22970875]","[-0.01227185 -0.9203885   1.1750293  -0.00460194 -0.33287385 -0.00306796
  0.2011479  -0.11965051 -0.49240786  1.1152041   0.01380583 -0.400369
  0.0076699   0.27435547]",47,43,0.86,False,18843,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01152916 -0.9213414   1.1780924  -0.00749644 -0.32510173 -0.00307023
  0.20115311 -0.10362791 -0.51967376  1.1208363   0.0122627  -0.38551378
  0.00770748  0.23440301]","[-0.01073787 -0.9203885   1.1765633  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.12118448 -0.47553405  1.1121361   0.01227185 -0.40497094
  0.0076699   0.29127452]",47,44,0.88,False,18844,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.01149    -0.9212212   1.1790845  -0.00744039 -0.32507288 -0.00309744
  0.20120397 -0.10585079 -0.5019241   1.1185199   0.01150142 -0.3898346
  0.00776299  0.24054828]","[-0.01227185 -0.9203885   1.1780972  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.11965051 -0.45866027  1.1106021   0.01227185 -0.4080389
  0.0076699   0.310922  ]",47,45,0.9,False,18845,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
"[-0.0115267  -0.9211292   1.1803023  -0.00743215 -0.32537502 -0.00306502
  0.20129041 -0.10771202 -0.48523527  1.116238    0.01088514 -0.3936352
  0.00764263  0.24830362]","[-0.01073787 -0.9203885   1.1765633  -0.00460194 -0.3344078  -0.00306796
  0.2011479  -0.11965051 -0.44332045  1.1060002   0.01227185 -0.41110685
  0.0076699   0.33466256]",47,46,0.92,False,18846,0,aloha_sim_transfer_cube_human\data\chunk-000\file-002.parquet
